Rented Price;Rented Date;County;Property Type;Furnished;Bedrooms;Full Baths;Half baths;Garage;Square feet;Waterfront Property (Y/N);Pool YN;Year Built;List Date;Address;Map Coordinates;List Price;Original List Price;ADOM;ML#;Style,,,
$4.500 ;29.03.2023;Broward;Townhouse;Unfurnished;3;2;1;2;2.068;No;No;2020;21.01.2023;809 SE 14th St Unit#0, Fort Lauderdale, FL 33316;;$4.750 ;$5.200 ;54;A11331008;R70-Townhouse/Villa-Annual,
$5.000 ;1.11.2021;Broward;Townhouse;Unfurnished;3;2;1;2;2.068;No;No;2020;13.10.2021;811 SE 14th St Unit#0, Fort Lauderdale, FL 33316;;$5.000 ;$5.000 ;6;A11108611;R70-Townhouse/Villa-Annual,
$6.500 ;24.02.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;2.068;No;Yes;2020;29.11.2022;3582 SW 23 Unit#3582, Miami, FL 33145;;$7.500 ;$7.500 ;87;A11308619;R70-Townhouse/Villa-Annual,
$4.250 ;28.08.2023;Broward;Townhouse;Unfurnished;2;2;2;2;2.072;No;Yes;2022;31.05.2023;559 NE 21st Ct, Wilton Manors, FL 33305;;$4.250 ;$4.900 ;68;F10382919;R60-Residential-Annual,
$16.000 ;15.01.2022;Miami-Dade;Condo;Unfurnished;3;4;1;3;2.076;No;Yes;2019;27.10.2021;1000 Brickell Plz Unit#PH5503, Miami, FL 33131;;$16.000 ;$16.000 ;81;A11117037;R62-Condo/Co-Op-Annual,
$6.800 ;1.09.2023;Broward;Townhouse;Unfurnished;4;4;0;2;2.076;No;No;2021;29.06.2023;700 NE 14th Ave Unit#206, Fort Lauderdale, FL 33304;;$6.900 ;$7.400 ;68;A11411954;R70-Townhouse/Villa-Annual,
$3.250 ;20.01.2022;Broward;Townhouse;Unfurnished;3;3;1;3;2.078;No;No;2019;27.12.2021;11702 SW 13th Ct Unit#0, Pembroke Pines, FL 33025;;$2.995 ;$2.995 ;3;A11139961;R62-Condo/Co-Op-Annual,
$3.800 ;1.05.2022;Broward;Townhouse;Unfurnished;3;3;1;3;2.078;Yes;Yes;2019;19.03.2022;11736 SW 13th Ct, Pembroke Pines, FL 33025;;$3.800 ;$3.800 ;17;F10323093;R70-Townhouse/Villa-Annual,
$4.000 ;1.09.2023;Broward;Townhouse;Unfurnished;3;3;1;3;2.078;No;No;2019;8.07.2023;11736 SW 13th Ct, Pembroke Pines, FL 33025;;$4.000 ;$4.000 ;48;F10388775;R70-Townhouse/Villa-Annual,
$3.600 ;30.06.2023;Broward;Townhouse;Unfurnished;3;3;1;2;2.080;No;Yes;2019;21.05.2023;11549 SW 13th Ct, Pembroke Pines, FL 33025;;$3.795 ;$3.850 ;15;A11391100;R70-Townhouse/Villa-Annual,
$3.750 ;19.11.2024;Broward;Townhouse;Unfurnished;3;2;1;1;2.083;No;Yes;2022;21.10.2024;705 Del Vista Road, Pompano Beach, FL 33069;;$3.790 ;$3.890 ;29;F10467573;R70-Townhouse/Villa-Annual,
$3.890 ;1.10.2024;Broward;Townhouse;Unfurnished;3;2;1;1;2.083;No;Yes;2022;23.08.2024;4095 sunset way, Pompano Beach, FL 33069;;$3.790 ;$3.890 ;59;F10457952;R70-Townhouse/Villa-Annual,
$3.900 ;8.05.2024;Broward;Townhouse;Unfurnished;3;2;1;1;2.083;No;Yes;2022;6.05.2024;4097 SUNSET WAY, Pompano Beach, FL 33069;;$3.900 ;$3.290 ;2;F10438203;R70-Townhouse/Villa-Annual,
$4.290 ;24.05.2024;Broward;Townhouse;Unfurnished;4;2;1;1;2.083;No;Yes;2022;8.05.2024;700 STELLAR COURT, Pompano Beach, FL 33069;;$4.290 ;$4.290 ;16;F10438637;R70-Townhouse/Villa-Annual,
$4.490 ;23.08.2024;Broward;Townhouse;Unfurnished;4;2;1;1;2.083;No;Yes;2022;30.07.2024;4099 Sunset Way, Pompano Beach, FL 33069;;$4.490 ;$4.490 ;24;F10453699;R70-Townhouse/Villa-Annual,
$4.500 ;29.04.2023;Miami-Dade;SFH;Unfurnished;4;3;1;1;2.085;Yes;No;2019;22.02.2023;2878 SW 150th Ct, Miami, FL 33185;;$4.700 ;$4.700 ;28;A11347005;R60-Residential-Annual,
$6.500 ;28.04.2024;Miami-Dade;Townhouse;Unfurnished;3;3;1;1;2.085;No;No;2022;13.02.2024;1661 SW 19th Ter, Miami, FL 33145;;$7.500 ;$8.100 ;78;A11531610;R70-Townhouse/Villa-Annual,
$4.000 ;20.06.2024;Miami-Dade;SFH;Unfurnished;3;2;1;2;2.086;No;No;2023;6.05.2024;16754 SW 290th lane Unit#16754, Miami, FL 33030;;$4.000 ;$4.000 ;42;A11582273;R60-Residential-Annual,
$3.500 ;1.07.2023;Miami-Dade;Townhouse;Unfurnished;4;3;1;2;2.086;No;No;2021;18.04.2023;20882 NE 7th Pl Unit#1, Miami, FL 33179;;$3.550 ;$3.950 ;60;A11373754;R70-Townhouse/Villa-Annual,
$3.595 ;16.11.2023;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;Yes;No;2019;4.09.2023;20608 NE 2nd Ct, Miami, FL 33179;;$3.595 ;$3.650 ;36;A11446826;R70-Townhouse/Villa-Annual,
$3.645 ;16.07.2022;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;Yes;No;2019;31.05.2022;20608 NE 2nd Ct, Miami, FL 33179;;$3.595 ;$3.595 ;18;A11211982;R70-Townhouse/Villa-Annual,
$3.700 ;15.03.2024;Miami-Dade;Townhouse;Unfurnished;4;3;1;4;2.086;No;No;2020;9.10.2023;393 NE 211th Ter Unit#393, Miami, FL 33179;;$3.700 ;$4.100 ;155;A11466677;R70-Townhouse/Villa-Annual,
$3.700 ;17.07.2022;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;No;Yes;2020;14.06.2022;21460 NE 2nd Ct Unit#21460, Miami, FL 33179;;$3.700 ;$3.700 ;8;A11222454;R70-Townhouse/Villa-Annual,
$3.850 ;20.06.2024;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;No;No;2020;8.05.2024;394 NE 212th Street, Miami, FL 33179;;$3.950 ;$3.950 ;16;R10985639;R70-Townhouse/Villa-Annual,
$3.900 ;29.08.2023;Miami-Dade;Townhouse;Unfurnished;4;3;1;4;2.086;No;Yes;2019;4.08.2023;20682 NE 2nd Ct, Miami, FL 33179;;$4.000 ;$4.000 ;25;A11430060;R70-Townhouse/Villa-Annual,
$3.950 ;29.12.2023;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;No;No;2021;13.10.2023;560 NE 206th Ln Unit##560, Miami, FL 33179;;$4.000 ;$4.000 ;62;A11469373;R70-Townhouse/Villa-Annual,
$3.975 ;8.04.2024;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;No;No;2019;13.10.2023;20685 NE 2nd Ct, Miami, FL 33179;;$3.975 ;$4.300 ;135;A11469371;R70-Townhouse/Villa-Annual,
$4.150 ;15.09.2022;Miami-Dade;Townhouse;Unfurnished;4;3;1;4;2.086;No;No;2020;15.08.2022;393 NE 211th Ter Unit#393, Miami, FL 33179;;$4.200 ;$4.200 ;32;A11257315;R70-Townhouse/Villa-Annual,
$4.200 ;30.08.2024;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;Yes;Yes;2019;9.07.2024;20682 NE 2nd Ct, Miami, FL 33179;;$4.200 ;$4.200 ;42;A11620958;R70-Townhouse/Villa-Annual,
$4.200 ;2.10.2024;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;No;No;2020;20.09.2024;21372 NE 2nd Ct Unit#21372, Miami, FL 33179;;$4.000 ;$4.000 ;14;A11663216;R70-Townhouse/Villa-Annual,
$4.300 ;15.09.2022;Miami-Dade;Townhouse;Unfurnished;4;3;1;1;2.086;No;No;2019;6.07.2022;20610 NE 2nd Ct, Miami, FL 33179;;$4.300 ;$4.500 ;78;A11234099;R70-Townhouse/Villa-Annual,
$4.500 ;28.11.2022;Miami-Dade;Townhouse;Unfurnished;4;3;1;2;2.086;No;No;2021;20.09.2022;796 NE 208th Ter Unit#796, Miami Gardens, FL 33179;;$4.500 ;$4.500 ;69;A11275625;R70-Townhouse/Villa-Annual,
$8.200 ;28.07.2023;Broward;Townhouse;Unfurnished;3;3;1;2;2.092;No;No;2021;11.07.2023;900 NE 4th St Unit#A2, Fort Lauderdale, FL 33301;;$7.500 ;$7.500 ;14;F10389759;R70-Townhouse/Villa-Annual,
$5.500 ;29.12.2023;Miami-Dade;SFH;Unfurnished;3;3;0;2;2.094;No;No;2020;1.12.2023;4301 NW 6th Ave Unit#0, Miami, FL 33127;;$6.000 ;$6.000 ;28;A11499504;R60-Residential-Annual,
$6.500 ;1.02.2023;Palm Beach;Condo;Unfurnished;3;2;1;2;2.097;No;No;2022;12.08.2022;133 Inlet Waters Circle, Jupiter, FL 33477;;$8.000 ;$10.000 ;164;R10824281;R62-Condo/Co-Op-Annual,
$3.700 ;1.03.2023;Miami-Dade;SFH;Unfurnished;3;2;0;1;2.100;No;No;2022;13.02.2023;15500 NE 7th Ave, Miami, FL 33162;;$3.700 ;$3.700 ;15;A11342637;R60-Residential-Annual,
$5.500 ;8.10.2022;Palm Beach;SFH;Unfurnished;3;2;1;2;2.100;Yes;No;2019;16.09.2022;8748 Grand Prix Lane, Boynton Beach, FL 33472;;$6.000 ;$6.000 ;9;R10832594;R60-Residential-Annual,
$5.700 ;8.09.2022;Broward;SFH;Unfurnished;3;2;1;2;2.100;No;No;2022;7.08.2022;501 SW 6th St, Fort Lauderdale, FL 33315;;$5.900 ;$5.900 ;30;F10343378;R60-Residential-Annual,
$6.100 ;1.09.2024;Broward;SFH;Unfurnished;3;2;1;2;2.100;No;No;2022;17.06.2024;501 SW 6th St, Fort Lauderdale, FL 33315;;$6.400 ;$6.800 ;69;F10444608;R60-Residential-Annual,
$6.200 ;1.11.2023;Broward;SFH;Unfurnished;3;2;1;2;2.100;No;No;2022;10.08.2023;501 SW 6th St, Fort Lauderdale, FL 33315;;$6.600 ;$6.900 ;47;F10394839;R60-Residential-Annual,
$10.800 ;6.12.2024;Miami-Dade;SFH;Unfurnished;3;2;0;0;2.100;No;Yes;2024;5.11.2024;510 NW 50th St, Miami, FL 33127;;$10.500 ;$10.500 ;14;A11688418;R60-Residential-Annual,
$9.500 ;23.08.2024;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;2.100;No;No;2021;29.03.2024;3376 Perry Frow Dr Unit#B, Miami, FL 33133;;$9.500 ;$9.500 ;87;A11560172;R62-Condo/Co-Op-Annual,
$7.500 ;8.04.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;2.100;No;No;2022;11.11.2022;3376 Perry Frow Dr Unit#A, Miami, FL 33133;;$8.400 ;$9.250 ;150;A11302502;R63-Condo/Co-Op-Seasonal,
$7.700 ;1.05.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;2.100;No;No;2022;11.11.2022;3376 Perry Frow Dr Unit#B, Miami, FL 33133;;$8.000 ;$9.750 ;164;A11302514;R63-Condo/Co-Op-Seasonal,
$3.500 ;1.09.2024;Broward;Townhouse;Unfurnished;3;2;1;1;2.100;Yes;No;2026;19.08.2024;5992 NW 94th Ave, Fort Lauderdale, FL 33321;;$3.500 ;$3.500 ;15;F10456892;R70-Townhouse/Villa-Annual,
$3.500 ;21.10.2024;Broward;Townhouse;Unfurnished;3;2;1;1;2.100;Yes;No;2024;19.08.2024;5994 NW 94th Ave, Fort Lauderdale, FL 33321;;$3.300 ;$3.500 ;60;F10456894;R70-Townhouse/Villa-Annual,
$3.900 ;6.08.2021;Miami-Dade;Townhouse;Unfurnished;3;3;1;1;2.100;No;No;2020;23.06.2021;2770 SW 34th Ave, Miami, FL 33133;;$3.900 ;$3.900 ;8;A11061501;R70-Townhouse/Villa-Annual,
$5.000 ;27.11.2022;Broward;Townhouse;Unfurnished;3;3;1;2;2.100;No;No;2022;17.11.2022;3229 NE 7th St Unit#WEST, Pompano Beach, FL 33062;;$6.000 ;$6.000 ;10;F10357003;R70-Townhouse/Villa-Annual,
$5.000 ;1.06.2023;Miami-Dade;Townhouse;Unfurnished;3;3;1;1;2.100;No;No;2020;16.05.2023;2772 SW 34th Ave, Miami, FL 33133;;$4.800 ;$4.800 ;17;A11386660;R70-Townhouse/Villa-Annual,
$3.300 ;6.07.2023;Palm Beach;Townhouse;Unfurnished;4;3;1;2;2.102;No;No;2019;2.04.2023;5323 Santa Maria Ave, Boynton Beach, FL 33436;;$3.450 ;$3.750 ;59;F10370643;R70-Townhouse/Villa-Annual,
$3.100 ;10.04.2023;Miami-Dade;Townhouse;Unfurnished;4;2;1;1;2.103;No;No;2022;8.01.2023;12715 SW 230th terrace, Miami, FL 33170;;$3.100 ;$3.300 ;93;A11317595;R70-Townhouse/Villa-Annual,
$3.750 ;13.03.2023;Miami-Dade;Townhouse;Unfurnished;4;2;1;1;2.103;No;No;2022;22.09.2022;12535 NW 24 AVE Unit#12535, Miami, FL 33167;;$4.000 ;$4.000 ;169;A11277131;R70-Townhouse/Villa-Annual,
$4.300 ;9.06.2023;Palm Beach;SFH;Unfurnished;3;2;1;2;2.104;No;No;2023;31.01.2023;1590 Verawood Ln, Delray Beach, FL 33445;;$4.600 ;$4.800 ;107;F10366164;R60-Residential-Annual,
$4.300 ;12.07.2023;Palm Beach;SFH;Unfurnished;3;2;1;2;2.104;No;No;2023;10.03.2023;1535 Verawood Lane, Delray Beach, FL 33445;;$4.250 ;$4.400 ;99;R10872687;R60-Residential-Annual,
$4.625 ;20.02.2023;Broward;Townhouse;Unfurnished;3;3;1;2;2.105;No;No;2022;25.01.2023;1406 SW 4th Ave, Fort Lauderdale, FL 33315;;$4.625 ;$4.625 ;4;A11332901;R70-Townhouse/Villa-Annual,
$8.333 ;1.06.2023;Palm Beach;SFH;Unfurnished;3;2;1;2;2.106;No;No;2020;3.02.2023;8784 Quiet Inlet Ln, Boca Raton, FL 33496;;$9.800 ;$12.000 ;122;A11336427;R60-Residential-Annual,
$7.000 ;11.12.2023;Broward;Townhouse;Unfurnished;3;3;1;1;2.106;No;Yes;2021;7.11.2023;2516 NE 21st St Unit#B, Fort Lauderdale, FL 33305;;$7.000 ;$7.000 ;34;A11482512;R70-Townhouse/Villa-Annual,
$3.900 ;1.02.2023;Broward;Townhouse;Unfurnished;4;2;1;2;2.110;No;No;2021;16.01.2023;3292 SW 44 Street, Dania Beach, FL 33004;;$3.900 ;$3.900 ;17;R10858646;R70-Townhouse/Villa-Annual,
$7.500 ;15.02.2024;Miami-Dade;Townhouse;Unfurnished;3;3;0;1;2.111;No;No;2023;27.11.2023;2859 SW 37th Ct Unit#2859, Miami, FL 33134;;$7.950 ;$8.750 ;85;A11492001;R70-Townhouse/Villa-Annual,
$3.900 ;11.05.2024;Miami-Dade;SFH;Unfurnished;4;3;0;1;2.113;No;Yes;2022;12.09.2023;2381 NW 131 Cir Unit#2381, Miami, FL 33167;;$3.900 ;$4.250 ;202;A11465553;R60-Residential-Annual,
$4.000 ;1.05.2023;Miami-Dade;SFH;Unfurnished;4;3;0;1;2.113;No;Yes;2022;23.01.2023;2381 NW 131st Circle, Miami, FL 33167;;$4.000 ;$4.500 ;97;F10364982;R60-Residential-Annual,
$4.000 ;20.02.2024;Miami-Dade;SFH;Unfurnished;4;3;0;1;2.113;No;No;2023;7.12.2023;2356 NW 130th Terrace, Miami, FL 33167;;$4.250 ;$4.250 ;38;R10941621;R60-Residential-Annual,
$4.000 ;1.11.2023;Miami-Dade;SFH;Unfurnished;4;3;0;1;2.113;No;No;2023;1.06.2023;2341 NW 130 Street, Miami, FL 33167;;$4.000 ;$4.250 ;89;R10893923;R60-Residential-Annual,
$4.250 ;1.11.2023;Miami-Dade;SFH;Unfurnished;4;3;0;1;2.113;No;No;2023;1.06.2023;2381 NW 130 Street, Miami, FL 33167;;$4.250 ;$4.500 ;95;R10893924;R60-Residential-Annual,
$5.200 ;15.05.2024;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;2.115;No;No;2023;13.03.2024;8321 SW 121 Terrace Unit#8321, Miami, FL 33156;;$5.500 ;$6.200 ;64;A11549744;R70-Townhouse/Villa-Annual,
$3.250 ;1.04.2022;Broward;Townhouse;Unfurnished;3;2;1;1;2.117;Yes;No;2019;7.02.2022;11772 SW 13 Lane, Pembroke Pines, FL 33025;;$3.250 ;$3.250 ;25;R10775158;R70-Townhouse/Villa-Annual,
$4.000 ;9.07.2024;Miami-Dade;SFH;Unfurnished;4;2;1;4;2.130;No;No;2020;9.06.2024;12833 SW 226th St, Miami, FL 33170;;$3.999 ;$4.200 ;29;A11603793;R60-Residential-Annual,
$4.200 ;1.10.2022;Miami-Dade;SFH;Unfurnished;4;2;1;4;2.130;Yes;No;2020;13.07.2022;12833 SW 226 st, Miami, FL 33170;;$4.200 ;$5.000 ;75;A11240697;R60-Residential-Annual,
$5.000 ;13.12.2024;Broward;SFH;Unfurnished;4;3;0;2;2.130;No;Yes;2021;8.10.2024;1101 Azul Ct, Deerfield Beach, FL 33064;;$5.300 ;$5.300 ;35;A11673402;R60-Residential-Annual,
$3.800 ;18.05.2022;Palm Beach;Townhouse;Unfurnished;3;2;1;2;2.131;Yes;Yes;2020;8.04.2022;10034 Akenside Dr, Boca Raton, FL 33428;;$3.999 ;$4.500 ;31;F10325748;R70-Townhouse/Villa-Annual,
$3.829 ;1.02.2024;Palm Beach;Townhouse;Unfurnished;3;2;1;1;2.131;No;No;2021;17.11.2023;9460 Kinley Pl, Boca Raton, FL 33428;;$3.995 ;$4.299 ;37;F10410245;R70-Townhouse/Villa-Annual,
$3.900 ;4.03.2024;Palm Beach;Townhouse;Unfurnished;3;2;1;2;2.131;No;No;2021;14.01.2024;9420 Kinley Place, Boca Raton, FL 33428;;$3.995 ;$4.200 ;38;R10950109;R70-Townhouse/Villa-Annual,
$4.100 ;1.07.2024;Palm Beach;Townhouse;Unfurnished;3;2;1;2;2.131;Yes;Yes;2020;7.04.2024;10034 Akenside Dr, Boca Raton, FL 33428;;$4.300 ;$4.300 ;11;F10433180;R70-Townhouse/Villa-Annual,
$4.100 ;20.12.2024;Palm Beach;Townhouse;Unfurnished;3;2;1;1;2.131;No;No;2021;8.10.2024;9460 Kinley Pl, Boca Raton, FL 33428;;$4.200 ;$4.200 ;19;F10465524;R70-Townhouse/Villa-Annual,
$4.100 ;10.09.2023;Palm Beach;Townhouse;Unfurnished;3;3;0;2;2.131;No;No;2020;18.08.2023;9985 Brickhill Drive, Boca Raton, FL 33428;;$4.099 ;$4.200 ;19;R10912903;R70-Townhouse/Villa-Annual,
$4.200 ;1.10.2023;Palm Beach;Townhouse;Unfurnished;3;2;1;2;2.131;No;No;2021;21.07.2023;9432 Kinley Pl, Boca Raton, FL 33428;;$4.200 ;$4.400 ;72;A11422408;R70-Townhouse/Villa-Annual,
$4.200 ;15.11.2021;Palm Beach;Townhouse;Unfurnished;3;2;1;2;2.131;No;No;2021;12.10.2021;9420 Akenside Drive, Boca Raton, FL 33428;;$3.995 ;$4.200 ;14;R10751490;R70-Townhouse/Villa-Annual,
$4.450 ;7.03.2024;Palm Beach;Townhouse;Unfurnished;3;2;1;2;2.131;Yes;No;2019;6.01.2024;10098 Akenside Drive, Boca Raton, FL 33428;;$4.550 ;$4.650 ;25;R10947893;R70-Townhouse/Villa-Annual,
$4.500 ;8.11.2021;Palm Beach;Townhouse;Unfurnished;3;2;1;2;2.131;Yes;No;2019;5.10.2021;10098 Akenside Drive, Boca Raton, FL 33428;;$4.500 ;$4.995 ;15;R10749925;R70-Townhouse/Villa-Annual,
$18.000 ;28.11.2023;Miami-Dade;Condo;Unfurnished;3;3;1;2;2.133;Yes;Yes;2019;31.10.2023;6901 Collins Ave Unit#501, Miami Beach, FL 33141;;$21.000 ;$21.000 ;20;A11478558;R62-Condo/Co-Op-Annual,
$18.000 ;14.08.2023;Miami-Dade;Condo;Unfurnished;3;3;1;2;2.133;Yes;Yes;2019;15.05.2023;6901 Collins Ave Unit#401, Miami Beach, FL 33141;;$20.500 ;$22.000 ;66;A11384223;R62-Condo/Co-Op-Annual,
$19.000 ;1.01.2024;Miami-Dade;Condo;Unfurnished;3;3;1;1;2.133;Yes;Yes;2019;8.08.2023;6901 Collins Ave Unit#701, Miami Beach, FL 33141;;$20.000 ;$21.000 ;126;A11432827;R62-Condo/Co-Op-Annual,
$19.500 ;3.10.2022;Miami-Dade;Condo;Unfurnished;3;3;1;1;2.133;Yes;Yes;2019;5.05.2022;6901 Collins Ave Unit#701, Miami Beach, FL 33141;;$22.500 ;$28.000 ;114;A11200040;R62-Condo/Co-Op-Annual,
$20.000 ;20.12.2021;Miami-Dade;Condo;Unfurnished;3;3;1;2;2.133;Yes;Yes;2019;19.11.2021;6901 Collins Ave Unit#501, Miami Beach, FL 33141;;$20.000 ;$20.000 ;20;A11126867;R63-Condo/Co-Op-Seasonal,
$16.000 ;17.05.2022;Broward;SFH;Unfurnished;4;2;1;2;2.139;Yes;Yes;2021;13.04.2022;456 Victoria Ter, Fort Lauderdale, FL 33301;;$15.000 ;$15.000 ;10;A11189002;R60-Residential-Annual,
$10.000 ;15.01.2022;Broward;Condo;Unfurnished;3;3;1;2;2.140;No;Yes;2020;4.12.2021;3040 N Ocean Blvd Unit#N103, Fort Lauderdale, FL 33308;;$8.500 ;$8.500 ;4;F10310132;R60-Residential-Annual,
$13.000 ;1.01.2022;Miami-Dade;Condo;Unfurnished;2;2;1;2;2.143;Yes;Yes;2021;19.11.2021;5775 Collins Ave Unit#704, Miami Beach, FL 33140;;$14.000 ;$14.000 ;47;A11127413;R64-Apartments-Annual,
$3.950 ;21.04.2023;Broward;Townhouse;Unfurnished;3;3;1;1;2.144;No;Yes;2019;17.01.2023;751 SE 1st St Unit#751, Pompano Beach, FL 33060;;$3.950 ;$5.500 ;76;F10364740;R70-Townhouse/Villa-Annual,
$3.775 ;18.01.2024;Broward;SFH;Unfurnished;3;2;1;2;2.145;No;No;2021;21.12.2023;3382 NW 5th St, Pompano Beach, FL 33069;;$3.900 ;$3.900 ;29;A11502518;R60-Residential-Annual,
$3.850 ;11.07.2022;Broward;SFH;Unfurnished;4;2;1;2;2.145;No;No;2021;7.05.2022;360 NW 36th Ave Unit#360, Pompano Beach, FL 33069;;$3.850 ;$3.650 ;52;A11200780;R60-Residential-Annual,
$10.500 ;2.09.2021;Miami-Dade;Condo;Unfurnished;3;3;1;2;2.147;Yes;Yes;2019;1.08.2021;480 NE 31st St Unit#4803, Miami, FL 33137;;$11.500 ;$11.500 ;3;A11078622;R62-Condo/Co-Op-Annual,
$3.490 ;22.12.2022;Broward;Condo;Unfurnished;3;3;1;2;2.153;No;Yes;2019;15.11.2022;11776 SW 13th LN Unit#11776, Pembroke Pines, FL 33025;;$3.490 ;$2.690 ;42;A11303699;R62-Condo/Co-Op-Annual,
$6.350 ;1.11.2023;Palm Beach;SFH;Unfurnished;3;3;0;2;2.157;Yes;No;2019;7.06.2023;9589 Highland Pointe Pass, Delray Beach, FL 33446;;$6.250 ;$7.100 ;138;R10895617;R60-Residential-Annual,
$8.700 ;4.11.2022;Palm Beach;SFH;Unfurnished;4;3;0;3;2.157;Yes;Yes;2019;9.09.2022;15277 Seaglass Terrace Lane, Delray Beach, FL 33446;;$8.750 ;$8.750 ;37;R10831272;R60-Residential-Annual,
$4.000 ;1.01.2023;Broward;Townhouse;Unfurnished;3;2;1;2;2.159;Yes;No;2022;22.11.2022;569 Sanderling Cir, Deerfield Beach, FL 33442;;$4.400 ;$4.400 ;17;F10357504;R70-Townhouse/Villa-Annual,
$7.500 ;4.03.2022;Miami-Dade;Condo;Unfurnished;4;4;1;2;2.161;No;Yes;2020;5.02.2022;545 SW 11th St Unit#207, Miami, FL 33129;;$7.500 ;$7.500 ;17;A11157034;R62-Condo/Co-Op-Annual,
$7.500 ;15.03.2024;Miami-Dade;Condo;Unfurnished;4;4;1;2;2.161;No;Yes;2020;8.03.2023;529 SW 11th St Unit#103, Miami, FL 33129;;$7.500 ;$9.500 ;399;A11352942;R62-Condo/Co-Op-Annual,
$4.100 ;1.06.2023;Broward;SFH;Unfurnished;3;2;1;1;2.164;No;No;2019;14.03.2023;1022 Banyan Dr, Hollywood, FL 33021;;$4.300 ;$4.500 ;50;A11356787;R60-Residential-Annual,
$8.000 ;1.08.2024;Miami-Dade;Condo;Unfurnished;3;4;0;2;2.165;No;Yes;2019;24.06.2024;851 NE 1st Ave Unit#3612, Miami, FL 33132;;$9.500 ;$9.500 ;36;A11611977;R62-Condo/Co-Op-Annual,
$8.200 ;24.09.2021;Miami-Dade;Condo;Unfurnished;3;4;0;1;2.165;No;Yes;2019;19.07.2021;851 NE 1st Ave Unit#4512, Miami, FL 33132;;$9.950 ;$9.950 ;35;A11072742;R62-Condo/Co-Op-Annual,
$8.500 ;15.02.2023;Miami-Dade;Condo;Unfurnished;3;4;0;3;2.165;Yes;Yes;2019;12.05.2022;851 NE 1st Ave Unit#1812, Miami, FL 33132;;$9.800 ;$12.000 ;274;A11201929;R62-Condo/Co-Op-Annual,
$8.500 ;4.09.2024;Miami-Dade;Condo;Unfurnished;4;4;0;1;2.165;No;Yes;2019;12.07.2024;851 NE 1st Ave Unit#2012, Miami, FL 33132;;$8.800 ;$9.200 ;54;A11622757;R62-Condo/Co-Op-Annual,
$8.800 ;14.10.2024;Miami-Dade;Condo;Unfurnished;3;4;0;3;2.165;Yes;Yes;2019;12.09.2024;851 NE 1st Ave Unit#1812, Miami, FL 33132;;$9.200 ;$9.200 ;21;A11656520;R62-Condo/Co-Op-Annual,
$9.000 ;17.03.2023;Miami-Dade;Condo;Unfurnished;3;4;0;2;2.165;Yes;Yes;2019;9.11.2022;851 NE 1st Ave Unit#3212, Miami, FL 33132;;$10.000 ;$10.000 ;120;A11298611;R62-Condo/Co-Op-Annual,
$9.000 ;4.04.2023;Miami-Dade;Condo;Unfurnished;3;4;0;2;2.165;No;Yes;2019;24.10.2022;851 NE 1st Ave Unit#4312, Miami, FL 33132;;$10.000 ;$11.500 ;162;A11293153;R62-Condo/Co-Op-Annual,
$9.000 ;14.08.2023;Miami-Dade;Condo;Unfurnished;3;4;0;2;2.165;No;Yes;2019;10.07.2023;851 NE 1st Ave Unit#1612, Miami, FL 33132;;$9.500 ;$9.500 ;36;A11416783;R62-Condo/Co-Op-Annual,
$9.500 ;20.03.2024;Miami-Dade;Condo;Unfurnished;3;4;0;1;2.165;No;Yes;2019;19.01.2024;851 NE 1st Ave Unit#2612, Miami, FL 33132;;$9.800 ;$9.800 ;41;A11518912;R62-Condo/Co-Op-Annual,
$9.500 ;3.07.2023;Miami-Dade;Condo;Unfurnished;3;4;0;3;2.165;Yes;Yes;2019;25.04.2023;851 NE 1st Ave Unit#1812, Miami, FL 33132;;$9.800 ;$9.800 ;78;A11374507;R62-Condo/Co-Op-Annual,
$9.500 ;1.08.2023;Miami-Dade;Condo;Unfurnished;4;4;0;1;2.165;No;Yes;2019;30.06.2023;851 NE 1st Ave Unit#2012, Miami, FL 33132;;$9.500 ;$9.500 ;19;A11412026;R62-Condo/Co-Op-Annual,
$10.000 ;14.01.2022;Miami-Dade;Condo;Unfurnished;3;4;0;1;2.165;No;Yes;2019;10.12.2021;851 NE 1st Ave Unit#2412, Miami, FL 33132;;$12.500 ;$10.500 ;12;A11131793;R62-Condo/Co-Op-Annual,
$10.000 ;28.06.2024;Miami-Dade;Condo;Unfurnished;3;4;0;2;2.165;No;Yes;2019;19.04.2024;851 NE 1st Ave Unit#3312, Miami, FL 33132;;$11.000 ;$11.000 ;33;A11570678;R62-Condo/Co-Op-Annual,
